opinion_id,author,recommendation,stars,content,useful,useless,publish_date,purchase_date,pros,cons
11436601,Marek,Polecam,5/5,Bardzo dobra jakość,0,0,2019-12-16 12:33:50,2019-12-11 09:44:57,[],[]
10210649,Arleta,Polecam,5/5,super autko polecam,0,0,2019-03-08 08:46:18,2019-02-25 09:53:33,[],[]
8726072,Łukasz,Polecam,5/5,Zgodnie z opisem!!!,0,0,2018-12-12 21:29:47,2018-12-09 20:36:12,[],[]
11784620,Użytkownik Ceneo,Polecam,5/5,dobry technicznie,0,0,2020-02-21 14:19:26,2020-02-18 14:19:04,[],[]
10919598,A,Polecam,5/5,Wciąga dzieciaki,0,0,2019-08-14 20:15:58,2019-07-14 21:02:32,[],[]
10480320,Aneta,Polecam,4/5,Zgodne z opisem.,0,0,2019-05-05 16:03:25,2019-04-20 17:26:31,[],[]
15280245,i...2,Polecam,5/5,Świetna zabawka,0,0,2021-11-30 13:53:27,2021-11-12 22:05:12,"['fajnie się nią bawi', 'jakość', 'wygląd', 'wytrzymałość']",[]
13430927,m...9,Polecam,"4,5/5",Super zabawka.,0,0,2020-11-23 19:33:14,2020-11-01 12:50:57,[],[]
11612118,Użytkownik Ceneo,Polecam,5/5,Świetna zabawka,0,0,2020-01-20 21:19:29,2019-12-20 14:21:56,[],[]
12330881,Użytkownik Ceneo,Polecam,5/5,Wszystko super,0,0,2020-05-04 17:54:49,2020-04-29 08:14:41,[],[]
8710437,Inez,Polecam,5/5,Bardzo polecam,0,0,2018-12-10 21:40:05,2018-11-08 12:46:10,[],[]
14460390,Beata,Polecam,5/5,Fajna zabawka,0,0,2021-05-14 19:38:02,2021-05-12 16:50:20,"['fajnie się nią bawi', 'jakość', 'wygląd', 'wytrzymałość']",[]
12633341,e...k,Polecam,5/5,Super zabawka,0,0,2020-06-11 20:24:49,2020-04-23 19:13:26,[],"['fajnie się nią bawi', 'jakość', 'wygląd', 'wytrzymałość']"
10130559,Użytkownik Ceneo,Polecam,5/5,Super zabawk,0,0,2019-02-20 19:29:00,2019-02-13 19:20:27,[],[]
15146975,k...a,Polecam,5/5,Wszystko Ok,0,0,2021-10-30 10:28:22,2021-10-21 11:43:25,[],[]
11046172,Paweł,Polecam,5/5,dobry towar,0,0,2019-09-16 12:17:17,2019-09-12 09:12:10,[],[]
8693600,Użytkownik Ceneo,Polecam,5/5,Produkt ok,0,0,2018-12-07 14:17:35,2018-11-14 18:30:39,[],[]
8749252,hoffik2,Polecam,5/5,Polecam,0,0,2018-12-16 14:39:59,2018-11-25 16:23:24,[],[]
13600354,m...0,Polecam,5/5,Polecan,0,0,2020-12-17 17:33:11,2020-12-03 14:42:02,[],[]
12499764,g...1,Polecam,5/5,jest ok,0,0,2020-05-22 21:33:01,2020-04-20 13:15:30,[],[]
8894554,Natalia,Polecam,5/5,Polecam,0,0,2019-01-09 16:38:54,2018-12-09 21:14:14,[],[]
8783564,katarzynka-2007,Polecam,"4,5/5",polecam,0,0,2018-12-20 19:13:31,2018-12-11 19:54:39,[],[]
13666712,a...a,Polecam,5/5,Exstra,0,0,2020-12-28 23:10:34,2020-11-28 10:30:34,"['jakość', 'rewelacyjna  bardzo pojemna', 'wygląd']",[]
12473724,j...7,Polecam,5/5,Super,0,0,2020-05-20 15:21:58,2020-05-15 12:01:13,[],[]
13046511,a...1,Polecam,5/5,Super,0,0,2020-09-04 12:51:08,2020-09-02 18:59:50,[],[]
8741213,Paulina,Polecam,5/5,Super,0,0,2018-12-14 15:53:26,2018-11-10 19:32:47,[],[]
12669080,C...a,Polecam,5/5,Lok,0,0,2020-06-17 22:08:33,2020-05-30 09:35:23,[],[]
8752205,Aga,Polecam,"4,5/5",Ok.,0,0,2018-12-17 09:38:59,2018-11-15 10:56:14,[],[]
15557324,j...1,Polecam,5/5,ok,0,0,2022-01-13 19:22:04,2022-01-09 20:57:58,"['fajnie się nią bawi', 'jakość', 'wygląd', 'wytrzymałość']",[]
14413650,t...h,Polecam,5/5,Ok,0,0,2021-05-06 08:42:48,2021-04-19 22:28:14,[],"['jakość', 'rewelacyjna  bardzo pojemna', 'wygląd', 'wytrzymałość']"
13523280,m...k,Polecam,5/5,Ok,0,0,2020-12-08 04:46:06,2020-11-12 19:16:40,"['jakość', 'rewelacyjna  bardzo pojemna', 'wygląd', 'wytrzymałość']",[]
13094084,r...9,Polecam,5/5,Ok,0,0,2020-09-17 08:45:20,2020-09-06 19:00:30,[],[]
12326330,Użytkownik Ceneo,Polecam,5/5,ok,0,0,2020-05-04 10:50:14,2020-04-29 10:12:36,[],[]
12308248,Edyta,Polecam,5/5,Ok,0,0,2020-05-01 08:46:30,2020-04-21 22:01:52,[],[]
12258207,Użytkownik Ceneo,Polecam,5/5,Ok,0,0,2020-04-25 21:44:25,2020-04-14 15:53:58,[],[]
12029528,marikatersa,Polecam,"4,5/5",👌,0,0,2020-03-31 23:05:24,2020-03-19 12:30:55,[],[]
11850722,Użytkownik Ceneo,Polecam,5/5,Ok,0,0,2020-03-05 00:54:15,2020-02-22 13:21:21,[],[]
11578245,Aallaa,Polecam,5/5,Ok,0,0,2020-01-14 00:14:48,2019-12-26 12:50:42,[],[]
10685643,szymon,Polecam,5/5,ok,0,0,2019-06-21 10:38:02,2019-06-16 14:56:26,[],[]
8778916,Krzysztof,Polecam,"4,5/5",ok,0,0,2018-12-20 11:25:48,2018-12-14 18:11:17,[],[]
8741411,anja1,Polecam,5/5,ok,0,0,2018-12-14 16:14:01,2018-11-16 20:10:37,[],[]
8657688,Dariusz,Polecam,5/5,ok,0,0,2018-12-02 10:00:16,2018-11-27 20:53:16,[],[]
8600749,mdobra1983,Polecam,5/5,"Rewelacyjna karetka. Polecam, idealny prezent na Święta lub urodzinki :) Jakość wykonania - pierwsza klasa. Bardzo lubię tak estetycznie wykonane zabawki. W zestawie dużo akcesoriów. Zabawka uczy, rozwija i daje wiele radości.",0,0,2018-11-22 08:39:55,,"['jakość', 'wygląd']",[]
11400872,Katarzyna,Nie polecam,"0,5/5",anulowano zamówienie i nie dostałam zwrotu pieniędzy,0,0,2019-12-10 14:44:35,2019-11-28 14:20:52,[],[]
8665051,Użytkownik Ceneo,Polecam,5/5,"Córka dostała na urodzinki, jest zachwycona, uwielbia się nią bawić, karetka jest duża, bardzo dobrze wykonana",0,0,2018-12-03 16:24:23,,[],[]
10164097,daria,Polecam,5/5,Dziecko zachwycone. Zabawka spełnia 100% oczekiwań,0,0,2019-02-27 12:30:38,,"['fajnie się nią bawi', 'funkcjonalność', 'jakość', 'radość dziecka to największa zaleta.', 'radość dziecka z zabawy', 'rewelacyjna  bardzo pojemna', 'wygląd', 'wytrzymałość']",['słabe lusteka']
8666416,Marcin,Polecam,5/5,Dobry produkt. Mogę śmiało polecić ten zakup każdemu. Myślę że spełni oczekiwania w stu procentach.,0,0,2018-12-03 20:10:53,,[],[]
11591307,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2020-01-16 09:29:13,,[],[]
11590523,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2020-01-16 05:19:43,,[],[]
11476642,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-12-23 18:15:34,,[],[]
11470884,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-12-21 22:07:43,,[],[]
11460337,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-12-19 20:54:11,,[],[]
11436885,Użytkownik Ceneo,,"4,5/5","4,5/5",0,0,2019-12-16 12:58:53,,[],[]
11431986,Użytkownik Ceneo,,4/5,"4,0/5",0,0,2019-12-15 07:58:13,,[],[]
11092657,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-09-28 15:36:17,,[],[]
10540742,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-05-17 20:52:24,,[],[]
10334222,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-04-01 22:14:03,,[],[]
10240190,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-03-13 19:32:10,,[],[]
10161656,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-02-26 23:51:04,,[],[]
10050958,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-02-06 12:20:04,,[],[]
8960818,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-01-21 09:32:23,,[],[]
8937578,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-01-16 16:34:37,,[],[]
8904705,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-01-10 22:39:44,,[],[]
8890769,Użytkownik Ceneo,,"4,5/5","4,5/5",0,0,2019-01-09 10:23:57,,[],[]
8888768,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-01-08 19:34:50,,[],[]
8844613,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2019-01-02 10:42:06,,[],[]
8833199,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-30 18:08:31,,[],[]
8820988,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-28 11:54:12,,[],[]
8807704,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-26 21:20:24,,[],[]
8805934,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-26 16:14:30,,[],[]
8794288,Użytkownik Ceneo,,4/5,"4,0/5",0,0,2018-12-22 20:22:16,,[],[]
8787021,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-21 11:27:20,,[],[]
8786373,Użytkownik Ceneo,,4/5,"4,0/5",0,0,2018-12-21 10:18:52,,[],[]
8782353,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-20 16:04:19,,[],[]
8768304,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-19 10:46:38,,[],[]
8713332,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-11 11:54:23,,[],[]
8713329,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-11 11:54:04,,[],[]
8709975,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-10 20:27:19,,[],[]
8709823,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-10 20:01:26,,[],[]
8688959,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-06 21:43:30,,[],[]
8677922,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-05 14:16:02,,[],[]
8673071,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-12-04 20:40:07,,[],[]
8635542,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-11-29 09:40:22,,[],[]
8632271,Użytkownik Ceneo,,"4,5/5","4,5/5",0,0,2018-11-28 20:41:31,,[],[]
8610841,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-11-24 08:37:56,,[],[]
8599101,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-11-21 19:48:55,,[],[]
8588732,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-11-20 07:49:29,,[],[]
8584825,Użytkownik Ceneo,,5/5,"5,0/5",0,0,2018-11-19 11:15:29,,[],[]
8380487,Użytkownik Ceneo,,"4,5/5","4,5/5",0,0,2018-09-26 10:40:28,,[],[]
